Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-25014,5279,113,-181,66,-14,cowboy
Hand,-25014,-6159,11844,-143,29,21,cowboy
Hand,-25014,-14224,20705,-72,-17,82,cowboy
Hand,-17358,-15274,25013,-19,-33,93,cowboy
Hand,-11172,-22416,25013,29,-71,83,cowboy
Hand,9511,-25014,25013,91,-72,60,cowboy
Hand,17940,-24867,12156,159,-63,20,cowboy
Hand,25013,-20764,1740,200,-57,-22,cowboy
Hand,25013,-9898,-15014,200,2,-71,cowboy
Hand,23539,183,-17102,157,4,-61,cowboy
Hand,19295,3356,-22566,151,50,-142,cowboy
Hand,9684,6689,-24664,109,44,-139,cowboy
Hand,4547,5767,-22042,63,31,-119,cowboy
Hand,892,6850,-23102,31,41,-99,cowboy
Hand,-8869,7917,-21646,6,35,-76,cowboy
Hand,-12312,14578,-18031,-24,44,-68,cowboy
Hand,-15850,12124,-20136,-50,57,-48,cowboy
Hand,-19905,17279,-15415,-66,64,-32,cowboy
Hand,-25014,24543,-10208,-90,48,-26,cowboy
Hand,-25014,20241,-4910,-161,39,-11,cowboy
Hand,-25014,-4103,6929,-189,20,68,cowboy
Hand,-22636,-19234,17721,-94,-30,119,cowboy
Hand,-11324,-19365,25013,-20,-58,115,cowboy
Hand,1002,-25014,25013,25,-87,82,cowboy
Hand,16442,-25014,16481,126,-70,1,cowboy
Hand,25013,-25014,-3350,200,-53,-15,cowboy
Hand,25013,-19822,-16718,196,0,-107,cowboy
Hand,25013,-4626,-25014,111,30,-128,cowboy
Hand,21663,-1115,-25014,83,61,-156,cowboy
Hand,6855,3870,-25014,53,57,-193,cowboy
Hand,-12529,-1859,-25014,12,38,-196,cowboy
Hand,-22976,11645,-22495,17,-5,-84,cowboy
Hand,-19339,25013,-21378,-57,26,-84,cowboy
Hand,-25014,21878,-18676,-103,20,-64,cowboy
Hand,-25014,15298,-11613,-124,28,-8,cowboy
Hand,-25014,16383,263,-144,30,46,cowboy
Hand,-25014,5596,10280,-146,14,76,cowboy
Hand,-20577,-11802,11145,-109,10,98,cowboy
Hand,-15987,-15587,20315,-42,-21,130,cowboy
Hand,-6575,-21831,21567,12,-30,116,cowboy
Hand,-1694,-22089,25013,57,-80,81,cowboy
Hand,12576,-25014,1115,123,-24,4,cowboy
Hand,8383,-25014,-25014,200,9,-19,cowboy
Hand,25013,4743,-25014,129,30,-69,cowboy
Hand,12121,10922,-22580,7,152,-188,cowboy
Hand,8866,17534,-25014,-22,107,-126,cowboy
Hand,-9612,11187,-13733,-72,108,-156,cowboy
Hand,-19837,8460,-11040,-64,59,-87,cowboy
Hand,-24798,9154,-7211,-69,46,-49,cowboy
Hand,-25014,10710,-4305,-73,21,-12,cowboy
Hand,-25014,15163,3485,-105,12,21,cowboy
Hand,-25014,15834,10776,-105,7,55,cowboy
Hand,-25014,17011,17975,-93,4,85,cowboy
Hand,-25014,7527,20505,-85,-28,101,cowboy
Hand,-20011,-1354,25013,-50,-65,155,cowboy
Hand,-8705,-15203,25013,-6,-57,134,cowboy
Hand,1424,-20627,17324,88,-90,159,cowboy
Hand,25013,-23642,13724,101,-57,96,cowboy
Hand,25013,-25014,-2631,123,-12,5,cowboy
Hand,25013,-25014,-17418,117,2,-48,cowboy
Hand,25013,-9057,-25014,105,85,-156,cowboy
Hand,16818,5197,-19885,72,86,-121,cowboy
Hand,5552,13938,-17763,23,119,-185,cowboy
Hand,-1756,18260,-21711,9,82,-131,cowboy
Hand,-9188,25013,-17489,-18,52,-110,cowboy
Hand,-9037,25013,-12076,-49,66,-90,cowboy
Hand,-13884,24966,-12265,-91,84,-96,cowboy
Hand,-21959,10489,-10098,-75,64,-46,cowboy
Hand,-21970,14789,-6231,-72,53,-10,cowboy
Hand,-22694,12063,-3195,-85,46,18,cowboy
Hand,-25011,15607,4094,-87,28,52,cowboy
Hand,-22964,5703,7813,-94,-3,95,cowboy
Hand,-11364,9027,20673,-75,-3,119,cowboy
Hand,-5780,5990,23644,-45,15,114,cowboy
Hand,-11509,-1034,23925,-51,18,106,cowboy
Hand,-15885,-12855,25013,-18,-64,116,cowboy
Hand,-2895,-25014,25013,84,-110,60,cowboy
