Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-1682,-6430,14353,-46,62,-12,logout
Hand,-2808,-3955,15392,-38,68,0,logout
Hand,-2642,-5119,13892,-23,66,14,logout
Hand,-1844,-6059,14306,-7,70,7,logout
Hand,-356,-6326,12594,5,69,4,logout
Hand,-2653,-1805,16711,6,63,8,logout
Hand,-3866,-1450,19251,15,55,12,logout
Hand,-2098,-4280,19850,32,43,12,logout
Hand,-917,-3780,21640,55,25,10,logout
Hand,-4495,-334,22845,91,10,17,logout
Hand,-2011,13518,24298,134,3,60,logout
Hand,-4019,-3878,11739,117,5,33,logout
Hand,-3139,-4778,6388,139,-12,64,logout
Hand,225,-4519,2256,158,0,50,logout
Hand,1078,145,859,170,2,55,logout
Hand,1444,-2407,-4522,160,9,40,logout
Hand,2475,-101,-7916,146,4,40,logout
Hand,2837,909,-11863,133,7,34,logout
Hand,4415,271,-15321,120,7,30,logout
Hand,5813,3308,-16851,110,13,26,logout
Hand,3615,2819,-18257,85,28,9,logout
Hand,4615,5079,-20032,70,41,16,logout
Hand,3314,2427,-19949,35,56,8,logout
Hand,2134,4526,-17909,21,66,9,logout
Hand,1115,3253,-16404,14,66,11,logout
Hand,942,4625,-17020,0,68,7,logout
Hand,94,4442,-16376,-14,62,-2,logout
Hand,-120,5980,-17369,-26,57,3,logout
Hand,189,3986,-17801,-50,44,3,logout
Hand,993,7301,-16604,-58,27,10,logout
Hand,4079,8767,-15309,-81,17,-3,logout
Hand,4598,8927,-15211,-98,23,-30,logout
Hand,2066,8834,-11111,-134,22,-45,logout
Hand,15,7525,-6731,-157,28,-39,logout
Hand,778,4350,-1281,-170,36,-45,logout
Hand,123,-1322,969,-156,38,-54,logout
Hand,-734,-3889,3753,-136,39,-49,logout
Hand,-1191,-4744,5970,-120,39,-38,logout
Hand,-1653,-5710,7533,-111,39,-30,logout
Hand,-2285,-6656,8718,-103,41,-22,logout
Hand,-1512,-7435,9703,-92,47,-19,logout
Hand,-1592,-7411,10482,-87,52,-15,logout
Hand,-1260,-6832,12115,-81,57,-7,logout
Hand,-1208,-6558,13227,-68,61,1,logout
Hand,-1810,-6312,14508,-54,69,4,logout
Hand,-1898,-4617,17265,-40,64,16,logout
Hand,-2208,-5085,17325,-23,72,6,logout
Hand,-2302,-4278,17147,-2,61,19,logout
Hand,-627,-3202,18110,8,64,16,logout
Hand,-1483,-4571,16707,23,56,18,logout
Hand,-2657,-3859,17569,28,41,15,logout
Hand,-1070,-7843,18112,47,26,15,logout
Hand,-2237,-1881,19000,140,25,36,logout
Hand,1253,7889,12988,68,64,-13,logout
Hand,-1898,-5925,7165,110,7,68,logout
Hand,-863,-820,8463,97,32,19,logout
Hand,-831,-1737,7621,132,13,49,logout
Hand,826,1118,4874,166,26,29,logout
Hand,3465,613,-2481,188,28,39,logout
Hand,1271,964,-7896,157,19,39,logout
Hand,1950,3051,-11054,142,23,28,logout
Hand,2460,2773,-16402,114,16,29,logout
Hand,3450,2790,-17795,88,26,26,logout
Hand,2844,2574,-18281,69,34,19,logout
Hand,2260,3408,-18182,63,47,15,logout
Hand,-85,240,-21660,44,53,3,logout
Hand,-802,7487,-19269,29,50,28,logout
Hand,1067,6418,-20170,-7,59,13,logout
Hand,1149,5053,-19200,-36,57,27,logout
Hand,473,5844,-15291,-60,62,14,logout
Hand,1275,6370,-13359,-60,63,-1,logout
Hand,-1745,2521,-14293,-71,66,-19,logout
Hand,-2386,5427,-11255,-80,41,17,logout
Hand,1149,8053,-10173,-86,39,7,logout
Hand,1136,4367,-11027,-110,37,-13,logout
Hand,-164,4945,-8647,-128,32,-14,logout
Hand,-935,2403,-6340,-163,35,-26,logout
Hand,-2505,-895,177,-194,23,-21,logout
Hand,-2207,1532,10454,-155,19,-2,logout
Hand,-556,-1569,12409,-128,36,-13,logout
Hand,-964,-4497,12895,-99,35,-5,logout
Hand,44,-3463,13444,-87,47,-4,logout
Hand,-114,-5531,13606,-72,51,-4,logout
Hand,-852,-6218,13424,-56,61,-4,logout
Hand,-728,-6095,12490,-45,72,0,logout
Hand,-1484,-6884,12928,-38,78,5,logout
Hand,-1750,-7660,13324,-16,75,1,logout
Hand,-2776,-5443,12487,-5,85,2,logout
Hand,-4537,-7503,11100,10,83,12,logout
Hand,-2862,-5879,13402,16,73,29,logout
Hand,-2611,-7240,14458,24,62,25,logout
Hand,-382,-7028,15869,39,44,18,logout
Hand,-2199,-788,20205,60,30,21,logout
Hand,-1803,-2950,16529,92,25,25,logout
Hand,-1714,1776,14360,136,24,49,logout
