Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-4471,-118,20288,38,34,17,logout
Hand,-2650,-770,18665,52,31,29,logout
Hand,-3029,-3491,15371,40,29,-3,logout
Hand,-5176,-7401,14495,113,5,-13,logout
Hand,1069,-1839,14738,167,7,-15,logout
Hand,-3095,-2756,3923,140,16,-38,logout
Hand,-2759,-2421,319,158,-2,-14,logout
Hand,-885,-1987,-1135,128,11,-29,logout
Hand,369,-1069,-167,124,13,-32,logout
Hand,876,-192,-834,125,28,-27,logout
Hand,61,-708,-2327,113,33,-28,logout
Hand,-1156,-1592,-2524,104,27,-33,logout
Hand,-155,-579,-2247,94,25,-29,logout
Hand,813,-309,-1298,97,32,-30,logout
Hand,1268,132,-908,104,30,-28,logout
Hand,1453,-75,-1476,104,34,-34,logout
Hand,-402,547,-2905,115,39,-46,logout
Hand,-1474,218,-5761,135,42,-50,logout
Hand,-2220,1715,-6177,137,35,-54,logout
Hand,-2156,1787,-8870,126,38,-49,logout
Hand,-1229,2508,-8918,112,61,-53,logout
Hand,-4019,3469,-9479,102,53,-44,logout
Hand,-4215,3154,-12071,79,39,-31,logout
Hand,-2388,4434,-12458,66,28,-1,logout
Hand,3131,4256,-15931,46,33,12,logout
Hand,-453,3682,-16550,1,53,1,logout
Hand,-898,2165,-16050,-2,58,24,logout
Hand,809,1609,-16014,-1,54,16,logout
Hand,1293,2292,-16160,-27,56,0,logout
Hand,-1094,2854,-11932,-78,70,-17,logout
Hand,-4224,2737,-4453,-102,115,36,logout
Hand,-697,1772,-1086,-83,83,22,logout
Hand,-1715,2090,211,-97,96,18,logout
Hand,-334,466,1991,-57,85,22,logout
Hand,1015,1015,1721,-52,91,30,logout
Hand,2729,-37,1756,-34,88,21,logout
Hand,3151,172,1189,-44,96,5,logout
Hand,1644,-256,1117,-45,100,8,logout
Hand,1470,182,1646,-52,107,18,logout
Hand,327,-784,2398,-75,95,12,logout
Hand,1971,-2965,3973,-64,97,1,logout
Hand,1296,-2730,7224,-67,94,-13,logout
Hand,666,-2460,10069,-41,98,-9,logout
Hand,431,-1824,11410,-27,93,-8,logout
Hand,-363,-1734,13378,-11,86,-6,logout
Hand,-969,-996,15059,2,74,-2,logout
Hand,149,-282,17463,26,57,16,logout
Hand,1993,-1263,16487,38,52,10,logout
Hand,1105,-3320,12237,48,57,-19,logout
Hand,-3945,-3168,12745,60,44,-17,logout
Hand,-3931,-4422,11540,91,38,-26,logout
Hand,-965,-2158,10540,156,29,-10,logout
Hand,947,-473,5630,123,40,-29,logout
Hand,124,-2119,3582,128,36,-47,logout
Hand,-2062,-734,1682,115,29,-37,logout
Hand,-966,-659,-591,120,40,-22,logout
Hand,676,42,214,108,47,-20,logout
Hand,901,-259,-412,100,47,-29,logout
Hand,490,47,-356,79,43,-26,logout
Hand,576,73,208,88,46,-21,logout
Hand,753,-623,-1078,99,50,-31,logout
Hand,1290,-372,-2382,118,46,-34,logout
Hand,-515,382,-2984,108,56,-45,logout
Hand,-3111,570,-4564,118,45,-40,logout
Hand,-1187,1236,-5434,116,43,-38,logout
Hand,477,3126,-4732,116,37,-9,logout
Hand,3678,3477,-6302,104,57,-30,logout
Hand,-551,2395,-11215,92,60,-30,logout
Hand,-435,2301,-13261,82,49,-15,logout
Hand,1269,3473,-12216,70,55,-17,logout
Hand,53,2670,-15163,51,63,-32,logout
Hand,-4369,3325,-17172,42,59,-16,logout
Hand,-3753,4046,-18437,-3,65,-1,logout
Hand,-3224,4099,-14782,-40,67,14,logout
Hand,3912,5467,-7432,-36,64,15,logout
Hand,6456,6537,-4356,-51,86,-18,logout
Hand,2521,3127,-8769,-77,104,-23,logout
Hand,-3171,18,-10785,-96,95,-5,logout
Hand,-730,-610,-4569,-72,84,0,logout
Hand,-524,3217,1166,-68,80,15,logout
Hand,1550,208,-359,-78,89,-14,logout
Hand,-1269,-292,-350,-71,86,1,logout
Hand,876,-423,1674,-59,86,0,logout
Hand,1699,-444,3132,-42,88,-6,logout
Hand,2123,1528,4880,-44,82,-1,logout
Hand,2747,438,4016,-54,105,-14,logout
Hand,-1158,-1610,2922,-69,112,-22,logout
Hand,-3199,-3165,2726,-77,110,-14,logout
Hand,-4083,-3872,5278,-64,99,-9,logout
Hand,-6582,-5922,4300,-57,88,-22,logout
Hand,-4409,-4298,7256,-37,74,14,logout
Hand,-2137,-3402,11075,-28,71,10,logout
Hand,-731,-3088,13585,-17,72,4,logout
Hand,-1811,-1741,16992,-2,73,11,logout
Hand,-1086,-2621,19260,34,57,6,logout
Hand,-2062,-1634,16587,48,55,13,logout
Hand,-1666,-3844,10403,44,49,5,logout
Hand,-105,-5422,6871,57,53,10,logout
Hand,4483,-6072,9060,79,15,-21,logout
Hand,3492,-2147,13405,157,38,-40,logout
Hand,-2856,-1763,3450,138,50,-32,logout
Hand,777,-1630,1150,126,23,-17,logout
Hand,1108,-1698,569,101,52,-47,logout
Hand,-1066,-1691,-272,108,41,-38,logout
Hand,691,-1037,769,109,48,-39,logout
Hand,776,-481,469,111,45,-39,logout
Hand,1266,-383,-677,104,47,-45,logout
Hand,123,-12,-827,96,53,-45,logout
Hand,-331,156,-1034,107,46,-48,logout
Hand,892,443,-2150,101,48,-47,logout
Hand,394,360,-2826,109,44,-44,logout
Hand,-263,782,-2956,127,55,-58,logout
Hand,805,3273,-1861,153,43,-72,logout
Hand,-2684,3631,-7968,135,45,-67,logout
Hand,-3645,3237,-13673,90,22,-34,logout
Hand,-1327,3973,-13526,74,32,-17,logout
Hand,-1481,4095,-14992,57,45,-15,logout
Hand,-1476,3967,-17142,53,45,-8,logout
Hand,-124,4387,-18109,18,41,-4,logout
Hand,895,5097,-18240,-33,58,35,logout
Hand,4685,601,-13833,-53,75,15,logout
