Beetle,Gyro-X,Gyro-Y,Gyro-Z,Acc-X,Acc-Y,Acc-Z,Dance Move
Hand,-13306,-17315,-2070,-32,102,-123,window
Hand,-15557,-16050,-246,14,47,-93,window
Hand,-12346,-20497,-1440,43,16,-48,window
Hand,-8440,-21815,-438,65,13,-12,window
Hand,-350,-16380,-42,76,-4,21,window
Hand,3856,-17778,1205,93,22,40,window
Hand,10037,-15263,1808,84,31,30,window
Hand,13929,-3282,5086,130,55,46,window
Hand,19749,-811,5327,120,98,16,window
Hand,14003,6486,681,132,146,-39,window
Hand,9624,9231,-4759,59,179,-60,window
Hand,2796,5518,-6425,37,180,-112,window
Hand,-6907,570,-10133,6,146,-113,window
Hand,-10792,-3055,-7325,4,111,-87,window
Hand,-12060,-9717,-7304,11,86,-75,window
Hand,-10450,-15512,-5638,-9,69,-83,window
Hand,-9576,-16293,-1526,9,50,-58,window
Hand,-6702,-19050,350,28,54,-55,window
Hand,-6205,-17685,2568,34,50,-61,window
Hand,-2860,-19024,2450,60,39,-26,window
Hand,-4397,-23356,331,62,44,-20,window
Hand,124,-16459,1858,76,41,21,window
Hand,5650,-16279,3054,99,29,45,window
Hand,12473,-9998,2544,118,43,48,window
Hand,14924,-3578,4323,115,86,14,window
Hand,14921,5868,4490,89,128,-1,window
Hand,12889,7250,3188,76,180,-41,window
Hand,3302,7509,-3285,46,184,-61,window
Hand,-446,4530,-6341,21,161,-92,window
Hand,-9808,547,-8453,19,135,-108,window
Hand,-12031,-4583,-8175,18,124,-88,window
Hand,-13050,-9889,-8034,2,98,-83,window
Hand,-12521,-14648,-5244,-5,61,-83,window
Hand,-13613,-15221,-1645,8,46,-71,window
Hand,-10313,-20330,-2587,34,25,-37,window
Hand,-8322,-20255,-1459,58,25,-19,window
Hand,-5459,-23114,-701,63,17,-11,window
Hand,3240,-20908,2674,70,26,-5,window
Hand,4960,-15433,4224,115,35,26,window
Hand,13023,-12347,3210,111,58,18,window
Hand,9283,-4689,2782,100,84,30,window
Hand,13508,-43,7621,94,111,34,window
Hand,16305,2461,8225,105,177,-14,window
Hand,7089,8059,286,84,172,-52,window
Hand,4016,5905,-6831,59,166,-63,window
Hand,-3237,-480,-11534,8,153,-112,window
Hand,-6876,-5991,-9779,0,145,-141,window
Hand,-15533,-6725,-8891,-3,83,-99,window
Hand,-10902,-12041,-5223,8,54,-67,window
Hand,-10870,-13706,-2879,22,38,-61,window
Hand,-9850,-16761,-4658,27,43,-41,window
Hand,-7215,-18076,469,36,32,-7,window
Hand,-3998,-15715,4130,59,23,19,window
Hand,-2227,-17296,3362,69,40,10,window
Hand,1922,-14897,3781,78,29,26,window
Hand,10978,-9908,6562,92,28,32,window
Hand,12522,-6045,8081,111,52,1,window
Hand,11362,-2156,6193,127,101,-6,window
Hand,14494,5274,7681,116,142,-24,window
Hand,10877,7347,-1500,103,197,-79,window
Hand,1887,6117,-10581,51,171,-57,window
Hand,-2995,-1953,-13721,-2,169,-126,window
Hand,-6587,-882,-9664,-14,128,-102,window
Hand,-12834,-16201,-11072,-33,128,-112,window
Hand,-18722,-14509,-3105,-18,48,-83,window
Hand,-10847,-15866,-2376,33,24,-35,window
Hand,-12631,-20421,-2796,33,23,-30,window
Hand,-8111,-18784,390,35,29,-11,window
Hand,-2473,-17353,1161,57,41,4,window
Hand,468,-16476,2505,62,35,20,window
Hand,5331,-11003,2584,93,39,46,window
Hand,12439,-12426,4697,106,35,44,window
